call_put,strike,mid,rate,q,spot,maturity_years
put,450000.0,29.200000000000003,0.02,0.0,421.82,0.1178082191780822
put,455000.0,34.155,0.02,0.0,421.82,0.1178082191780822
put,460000.0,39.125,0.02,0.0,421.82,0.1178082191780822
put,465000.0,44.105000000000004,0.02,0.0,421.82,0.1178082191780822
call,150000.0,271.695,0.02,0.0,421.82,0.136986301369863
call,155000.0,266.725,0.02,0.0,421.82,0.136986301369863
call,160000.0,261.72,0.02,0.0,421.82,0.136986301369863
call,165000.0,256.77,0.02,0.0,421.82,0.136986301369863
call,170000.0,251.75,0.02,0.0,421.82,0.136986301369863
call,175000.0,246.775,0.02,0.0,421.82,0.136986301369863
call,180000.0,241.79,0.02,0.0,421.82,0.136986301369863
call,185000.0,236.79000000000002,0.02,0.0,421.82,0.136986301369863
call,190000.0,231.82,0.02,0.0,421.82,0.136986301369863
call,195000.0,226.83,0.02,0.0,421.82,0.136986301369863
call,200000.0,221.845,0.02,0.0,421.82,0.136986301369863
call,205000.0,216.86,0.02,0.0,421.82,0.136986301369863
call,210000.0,211.845,0.02,0.0,421.82,0.136986301369863
call,215000.0,206.865,0.02,0.0,421.82,0.136986301369863
call,220000.0,201.875,0.02,0.0,421.82,0.136986301369863
call,225000.0,196.92,0.02,0.0,421.82,0.136986301369863
call,230000.0,191.875,0.02,0.0,421.82,0.136986301369863
call,235000.0,186.885,0.02,0.0,421.82,0.136986301369863
call,240000.0,181.965,0.02,0.0,421.82,0.136986301369863
call,245000.0,176.96,0.02,0.0,421.82,0.136986301369863
call,250000.0,171.945,0.02,0.0,421.82,0.136986301369863
call,255000.0,167.03,0.02,0.0,421.82,0.136986301369863
call,260000.0,161.98,0.02,0.0,421.82,0.136986301369863
call,265000.0,157.04,0.02,0.0,421.82,0.136986301369863
call,270000.0,152.025,0.02,0.0,421.82,0.136986301369863
call,275000.0,147.115,0.02,0.0,421.82,0.136986301369863
call,280000.0,142.07999999999998,0.02,0.0,421.82,0.136986301369863
call,285000.0,137.14499999999998,0.02,0.0,421.82,0.136986301369863
call,290000.0,132.18,0.02,0.0,421.82,0.136986301369863
call,295000.0,127.22999999999999,0.02,0.0,421.82,0.136986301369863
call,300000.0,122.27000000000001,0.02,0.0,421.82,0.136986301369863
call,305000.0,117.315,0.02,0.0,421.82,0.136986301369863
call,310000.0,112.365,0.02,0.0,421.82,0.136986301369863
call,315000.0,107.41,0.02,0.0,421.82,0.136986301369863
call,320000.0,102.475,0.02,0.0,421.82,0.136986301369863
call,325000.0,97.55,0.02,0.0,421.82,0.136986301369863
call,330000.0,92.62,0.02,0.0,421.82,0.136986301369863
call,335000.0,87.685,0.02,0.0,421.82,0.136986301369863
call,340000.0,82.78,0.02,0.0,421.82,0.136986301369863
call,345000.0,77.87,0.02,0.0,421.82,0.136986301369863
call,350000.0,72.95500000000001,0.02,0.0,421.82,0.136986301369863
call,355000.0,68.07,0.02,0.0,421.82,0.136986301369863
call,360000.0,63.2,0.02,0.0,421.82,0.136986301369863
call,361000.0,62.239999999999995,0.02,0.0,421.82,0.136986301369863
call,362000.0,61.175,0.02,0.0,421.82,0.136986301369863
call,363000.0,60.285,0.02,0.0,421.82,0.136986301369863
call,364000.0,59.315,0.02,0.0,421.82,0.136986301369863
call,365000.0,58.26,0.02,0.0,421.82,0.136986301369863
call,366000.0,57.394999999999996,0.02,0.0,421.82,0.136986301369863
call,367000.0,56.33,0.02,0.0,421.82,0.136986301369863
call,368000.0,55.49,0.02,0.0,421.82,0.136986301369863
call,369000.0,54.485,0.02,0.0,421.82,0.136986301369863
call,370000.0,53.54,0.02,0.0,421.82,0.136986301369863
call,371000.0,52.58,0.02,0.0,421.82,0.136986301369863
call,372000.0,51.614999999999995,0.02,0.0,421.82,0.136986301369863
call,373000.0,50.69,0.02,0.0,421.82,0.136986301369863
call,374000.0,49.705,0.02,0.0,421.82,0.136986301369863
call,375000.0,48.665000000000006,0.02,0.0,421.82,0.136986301369863
call,376000.0,47.785,0.02,0.0,421.82,0.136986301369863
call,377000.0,46.879999999999995,0.02,0.0,421.82,0.136986301369863
call,378000.0,45.885000000000005,0.02,0.0,421.82,0.136986301369863
call,379000.0,44.92,0.02,0.0,421.82,0.136986301369863
call,380000.0,44.045,0.02,0.0,421.82,0.136986301369863
call,381000.0,43.05,0.02,0.0,421.82,0.136986301369863
call,382000.0,42.03,0.02,0.0,421.82,0.136986301369863
call,383000.0,41.185,0.02,0.0,421.82,0.136986301369863
call,384000.0,40.16,0.02,0.0,421.82,0.136986301369863
call,385000.0,39.230000000000004,0.02,0.0,421.82,0.136986301369863
call,386000.0,38.435,0.02,0.0,421.82,0.136986301369863
call,387000.0,37.46,0.02,0.0,421.82,0.136986301369863
call,388000.0,36.535,0.02,0.0,421.82,0.136986301369863
call,389000.0,35.555,0.02,0.0,421.82,0.136986301369863
call,390000.0,34.754999999999995,0.02,0.0,421.82,0.136986301369863
call,391000.0,33.7,0.02,0.0,421.82,0.136986301369863
call,392000.0,32.79,0.02,0.0,421.82,0.136986301369863
call,393000.0,31.880000000000003,0.02,0.0,421.82,0.136986301369863
call,394000.0,30.975,0.02,0.0,421.82,0.136986301369863
call,395000.0,30.16,0.02,0.0,421.82,0.136986301369863
call,396000.0,29.345,0.02,0.0,421.82,0.136986301369863
call,397000.0,28.46,0.02,0.0,421.82,0.136986301369863
call,398000.0,27.495,0.02,0.0,421.82,0.136986301369863
call,399000.0,26.604999999999997,0.02,0.0,421.82,0.136986301369863
call,400000.0,25.740000000000002,0.02,0.0,421.82,0.136986301369863
call,401000.0,24.85,0.02,0.0,421.82,0.136986301369863
call,402000.0,24.009999999999998,0.02,0.0,421.82,0.136986301369863
call,403000.0,23.14,0.02,0.0,421.82,0.136986301369863
call,404000.0,22.259999999999998,0.02,0.0,421.82,0.136986301369863
call,405000.0,21.42,0.02,0.0,421.82,0.136986301369863
call,406000.0,20.605,0.02,0.0,421.82,0.136986301369863
call,407000.0,19.775,0.02,0.0,421.82,0.136986301369863
call,408000.0,18.950000000000003,0.02,0.0,421.82,0.136986301369863
call,409000.0,18.145000000000003,0.02,0.0,421.82,0.136986301369863
call,410000.0,17.325,0.02,0.0,421.82,0.136986301369863
call,411000.0,16.509999999999998,0.02,0.0,421.82,0.136986301369863
call,412000.0,15.745000000000001,0.02,0.0,421.82,0.136986301369863
call,413000.0,14.945,0.02,0.0,421.82,0.136986301369863
call,414000.0,14.185,0.02,0.0,421.82,0.136986301369863
call,415000.0,13.4,0.02,0.0,421.82,0.136986301369863
call,416000.0,12.71,0.02,0.0,421.82,0.136986301369863
call,417000.0,11.995000000000001,0.02,0.0,421.82,0.136986301369863
call,418000.0,11.245000000000001,0.02,0.0,421.82,0.136986301369863
call,419000.0,10.58,0.02,0.0,421.82,0.136986301369863
call,420000.0,9.91,0.02,0.0,421.82,0.136986301369863
call,421000.0,9.25,0.02,0.0,421.82,0.136986301369863
call,422000.0,8.61,0.02,0.0,421.82,0.136986301369863
call,423000.0,7.995,0.02,0.0,421.82,0.136986301369863
call,424000.0,7.4,0.02,0.0,421.82,0.136986301369863
call,425000.0,6.83,0.02,0.0,421.82,0.136986301369863
call,426000.0,6.27,0.02,0.0,421.82,0.136986301369863
call,428000.0,5.24,0.02,0.0,421.82,0.136986301369863
call,430000.0,4.32,0.02,0.0,421.82,0.136986301369863
call,432000.0,3.5149999999999997,0.02,0.0,421.82,0.136986301369863
call,434000.0,2.8200000000000003,0.02,0.0,421.82,0.136986301369863
call,435000.0,2.51,0.02,0.0,421.82,0.136986301369863
call,436000.0,2.24,0.02,0.0,421.82,0.136986301369863
call,438000.0,1.755,0.02,0.0,421.82,0.136986301369863
call,440000.0,1.37,0.02,0.0,421.82,0.136986301369863
call,442000.0,1.06,0.02,0.0,421.82,0.136986301369863
call,444000.0,0.8200000000000001,0.02,0.0,421.82,0.136986301369863
call,445000.0,0.715,0.02,0.0,421.82,0.136986301369863
call,446000.0,0.63,0.02,0.0,421.82,0.136986301369863
call,448000.0,0.485,0.02,0.0,421.82,0.136986301369863
call,450000.0,0.375,0.02,0.0,421.82,0.136986301369863
call,452000.0,0.28500000000000003,0.02,0.0,421.82,0.136986301369863
call,454000.0,0.225,0.02,0.0,421.82,0.136986301369863
call,455000.0,0.195,0.02,0.0,421.82,0.136986301369863
call,456000.0,0.175,0.02,0.0,421.82,0.136986301369863
call,458000.0,0.135,0.02,0.0,421.82,0.136986301369863
call,460000.0,0.10500000000000001,0.02,0.0,421.82,0.136986301369863
call,462000.0,0.08499999999999999,0.02,0.0,421.82,0.136986301369863
call,464000.0,0.07500000000000001,0.02,0.0,421.82,0.136986301369863
call,465000.0,0.065,0.02,0.0,421.82,0.136986301369863
call,470000.0,0.045,0.02,0.0,421.82,0.136986301369863
call,475000.0,0.025,0.02,0.0,421.82,0.136986301369863
call,480000.0,0.015,0.02,0.0,421.82,0.136986301369863
call,485000.0,0.015,0.02,0.0,421.82,0.136986301369863
call,490000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,495000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,500000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,505000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,510000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,515000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,520000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,525000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,530000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,535000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,540000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,545000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,550000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,555000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,560000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,565000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,570000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,575000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,580000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,585000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,590000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,595000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,600000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,605000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,610000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,615000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,620000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,625000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,630000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,635000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,640000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,645000.0,0.005,0.02,0.0,421.82,0.136986301369863
call,650000.0,0.005,0.02,0.0,421.82,0.136986301369863
put,150000.0,0.015,0.02,0.0,421.82,0.136986301369863
put,155000.0,0.015,0.02,0.0,421.82,0.136986301369863
put,160000.0,0.015,0.02,0.0,421.82,0.136986301369863
put,165000.0,0.015,0.02,0.0,421.82,0.136986301369863
put,170000.0,0.025,0.02,0.0,421.82,0.136986301369863
put,175000.0,0.025,0.02,0.0,421.82,0.136986301369863
put,180000.0,0.025,0.02,0.0,421.82,0.136986301369863
put,185000.0,0.025,0.02,0.0,421.82,0.136986301369863
put,190000.0,0.025,0.02,0.0,421.82,0.136986301369863
put,195000.0,0.035,0.02,0.0,421.82,0.136986301369863
put,200000.0,0.035,0.02,0.0,421.82,0.136986301369863
put,205000.0,0.035,0.02,0.0,421.82,0.136986301369863
put,210000.0,0.045,0.02,0.0,421.82,0.136986301369863
put,215000.0,0.045,0.02,0.0,421.82,0.136986301369863
put,220000.0,0.055,0.02,0.0,421.82,0.136986301369863
put,225000.0,0.055,0.02,0.0,421.82,0.136986301369863
put,230000.0,0.065,0.02,0.0,421.82,0.136986301369863
put,235000.0,0.065,0.02,0.0,421.82,0.136986301369863
put,240000.0,0.07500000000000001,0.02,0.0,421.82,0.136986301369863
put,245000.0,0.08499999999999999,0.02,0.0,421.82,0.136986301369863
put,250000.0,0.095,0.02,0.0,421.82,0.136986301369863
put,255000.0,0.095,0.02,0.0,421.82,0.136986301369863
put,260000.0,0.11499999999999999,0.02,0.0,421.82,0.136986301369863
put,265000.0,0.125,0.02,0.0,421.82,0.136986301369863
put,270000.0,0.135,0.02,0.0,421.82,0.136986301369863
put,275000.0,0.14500000000000002,0.02,0.0,421.82,0.136986301369863
put,280000.0,0.165,0.02,0.0,421.82,0.136986301369863
put,285000.0,0.175,0.02,0.0,421.82,0.136986301369863
put,290000.0,0.195,0.02,0.0,421.82,0.136986301369863
put,295000.0,0.215,0.02,0.0,421.82,0.136986301369863
put,300000.0,0.235,0.02,0.0,421.82,0.136986301369863
put,305000.0,0.255,0.02,0.0,421.82,0.136986301369863
put,310000.0,0.275,0.02,0.0,421.82,0.136986301369863
put,315000.0,0.305,0.02,0.0,421.82,0.136986301369863
put,320000.0,0.335,0.02,0.0,421.82,0.136986301369863
put,325000.0,0.365,0.02,0.0,421.82,0.136986301369863
put,330000.0,0.395,0.02,0.0,421.82,0.136986301369863
put,335000.0,0.435,0.02,0.0,421.82,0.136986301369863
put,340000.0,0.485,0.02,0.0,421.82,0.136986301369863
put,345000.0,0.535,0.02,0.0,421.82,0.136986301369863
put,350000.0,0.595,0.02,0.0,421.82,0.136986301369863
put,355000.0,0.675,0.02,0.0,421.82,0.136986301369863
put,360000.0,0.765,0.02,0.0,421.82,0.136986301369863
put,361000.0,0.785,0.02,0.0,421.82,0.136986301369863
put,362000.0,0.805,0.02,0.0,421.82,0.136986301369863
put,363000.0,0.825,0.02,0.0,421.82,0.136986301369863
put,364000.0,0.855,0.02,0.0,421.82,0.136986301369863
put,365000.0,0.875,0.02,0.0,421.82,0.136986301369863
put,366000.0,0.905,0.02,0.0,421.82,0.136986301369863
put,367000.0,0.925,0.02,0.0,421.82,0.136986301369863
put,368000.0,0.955,0.02,0.0,421.82,0.136986301369863
put,369000.0,0.985,0.02,0.0,421.82,0.136986301369863
put,370000.0,1.0150000000000001,0.02,0.0,421.82,0.136986301369863
put,371000.0,1.0550000000000002,0.02,0.0,421.82,0.136986301369863
put,372000.0,1.085,0.02,0.0,421.82,0.136986301369863
put,373000.0,1.125,0.02,0.0,421.82,0.136986301369863
put,374000.0,1.1549999999999998,0.02,0.0,421.82,0.136986301369863
put,375000.0,1.1949999999999998,0.02,0.0,421.82,0.136986301369863
put,376000.0,1.2349999999999999,0.02,0.0,421.82,0.136986301369863
put,377000.0,1.2850000000000001,0.02,0.0,421.82,0.136986301369863
put,378000.0,1.3250000000000002,0.02,0.0,421.82,0.136986301369863
put,379000.0,1.375,0.02,0.0,421.82,0.136986301369863
put,380000.0,1.4249999999999998,0.02,0.0,421.82,0.136986301369863
put,381000.0,1.475,0.02,0.0,421.82,0.136986301369863
put,382000.0,1.525,0.02,0.0,421.82,0.136986301369863
put,383000.0,1.585,0.02,0.0,421.82,0.136986301369863
put,384000.0,1.645,0.02,0.0,421.82,0.136986301369863
put,385000.0,1.705,0.02,0.0,421.82,0.136986301369863
put,386000.0,1.7650000000000001,0.02,0.0,421.82,0.136986301369863
put,387000.0,1.835,0.02,0.0,421.82,0.136986301369863
put,388000.0,1.9049999999999998,0.02,0.0,421.82,0.136986301369863
put,389000.0,1.975,0.02,0.0,421.82,0.136986301369863
put,390000.0,2.045,0.02,0.0,421.82,0.136986301369863
put,391000.0,2.125,0.02,0.0,421.82,0.136986301369863
put,392000.0,2.215,0.02,0.0,421.82,0.136986301369863
put,393000.0,2.3049999999999997,0.02,0.0,421.82,0.136986301369863
put,394000.0,2.395,0.02,0.0,421.82,0.136986301369863
put,395000.0,2.495,0.02,0.0,421.82,0.136986301369863
put,396000.0,2.5949999999999998,0.02,0.0,421.82,0.136986301369863
put,397000.0,2.7,0.02,0.0,421.82,0.136986301369863
put,398000.0,2.815,0.02,0.0,421.82,0.136986301369863
put,399000.0,2.925,0.02,0.0,421.82,0.136986301369863
put,400000.0,3.0549999999999997,0.02,0.0,421.82,0.136986301369863
put,401000.0,3.175,0.02,0.0,421.82,0.136986301369863
put,402000.0,3.315,0.02,0.0,421.82,0.136986301369863
put,403000.0,3.455,0.02,0.0,421.82,0.136986301369863
put,404000.0,3.5949999999999998,0.02,0.0,421.82,0.136986301369863
put,405000.0,3.755,0.02,0.0,421.82,0.136986301369863
put,406000.0,3.91,0.02,0.0,421.82,0.136986301369863
put,407000.0,4.075,0.02,0.0,421.82,0.136986301369863
put,408000.0,4.255,0.02,0.0,421.82,0.136986301369863
put,409000.0,4.4399999999999995,0.02,0.0,421.82,0.136986301369863
put,410000.0,4.635,0.02,0.0,421.82,0.136986301369863
put,411000.0,4.84,0.02,0.0,421.82,0.136986301369863
put,412000.0,5.0600000000000005,0.02,0.0,421.82,0.136986301369863
put,413000.0,5.279999999999999,0.02,0.0,421.82,0.136986301369863
put,414000.0,5.52,0.02,0.0,421.82,0.136986301369863
put,415000.0,5.779999999999999,0.02,0.0,421.82,0.136986301369863
put,416000.0,6.05,0.02,0.0,421.82,0.136986301369863
put,417000.0,6.33,0.02,0.0,421.82,0.136986301369863
put,418000.0,6.63,0.02,0.0,421.82,0.136986301369863
put,419000.0,6.95,0.02,0.0,421.82,0.136986301369863
put,420000.0,7.29,0.02,0.0,421.82,0.136986301369863
put,421000.0,7.645,0.02,0.0,421.82,0.136986301369863
put,422000.0,8.024999999999999,0.02,0.0,421.82,0.136986301369863
put,423000.0,8.425,0.02,0.0,421.82,0.136986301369863
put,424000.0,8.855,0.02,0.0,421.82,0.136986301369863
put,425000.0,9.309999999999999,0.02,0.0,421.82,0.136986301369863
put,426000.0,9.795,0.02,0.0,421.82,0.136986301369863
put,428000.0,10.85,0.02,0.0,421.82,0.136986301369863
put,430000.0,12.025,0.02,0.0,421.82,0.136986301369863
put,432000.0,13.33,0.02,0.0,421.82,0.136986301369863
put,434000.0,14.65,0.02,0.0,421.82,0.136986301369863
put,435000.0,15.52,0.02,0.0,421.82,0.136986301369863
put,436000.0,16.31,0.02,0.0,421.82,0.136986301369863
put,438000.0,17.96,0.02,0.0,421.82,0.136986301369863
put,440000.0,19.630000000000003,0.02,0.0,421.82,0.136986301369863
put,442000.0,21.509999999999998,0.02,0.0,421.82,0.136986301369863
put,444000.0,23.38,0.02,0.0,421.82,0.136986301369863
put,445000.0,24.335,0.02,0.0,421.82,0.136986301369863
put,446000.0,25.32,0.02,0.0,421.82,0.136986301369863
put,448000.0,27.225,0.02,0.0,421.82,0.136986301369863
put,450000.0,29.18,0.02,0.0,421.82,0.136986301369863
put,452000.0,31.155,0.02,0.0,421.82,0.136986301369863
put,454000.0,33.129999999999995,0.02,0.0,421.82,0.136986301369863
put,455000.0,34.165,0.02,0.0,421.82,0.136986301369863
put,456000.0,35.144999999999996,0.02,0.0,421.82,0.136986301369863
put,458000.0,37.14,0.02,0.0,421.82,0.136986301369863
put,460000.0,39.135,0.02,0.0,421.82,0.136986301369863
put,462000.0,41.129999999999995,0.02,0.0,421.82,0.136986301369863
put,464000.0,43.120000000000005,0.02,0.0,421.82,0.136986301369863
put,465000.0,44.075,0.02,0.0,421.82,0.136986301369863
put,470000.0,49.055,0.02,0.0,421.82,0.136986301369863
put,475000.0,54.045,0.02,0.0,421.82,0.136986301369863
put,480000.0,59.03,0.02,0.0,421.82,0.136986301369863
put,485000.0,64.05,0.02,0.0,421.82,0.136986301369863
put,490000.0,69.0,0.02,0.0,421.82,0.136986301369863
put,495000.0,73.985,0.02,0.0,421.82,0.136986301369863
put,500000.0,78.975,0.02,0.0,421.82,0.136986301369863
put,505000.0,83.995,0.02,0.0,421.82,0.136986301369863
put,510000.0,88.945,0.02,0.0,421.82,0.136986301369863
put,515000.0,93.97,0.02,0.0,421.82,0.136986301369863
put,520000.0,98.91499999999999,0.02,0.0,421.82,0.136986301369863
put,525000.0,103.905,0.02,0.0,421.82,0.136986301369863
put,530000.0,108.89,0.02,0.0,421.82,0.136986301369863
put,535000.0,113.875,0.02,0.0,421.82,0.136986301369863
put,540000.0,118.905,0.02,0.0,421.82,0.136986301369863
put,545000.0,123.88,0.02,0.0,421.82,0.136986301369863
put,550000.0,128.83,0.02,0.0,421.82,0.136986301369863
put,555000.0,133.86,0.02,0.0,421.82,0.136986301369863
put,560000.0,138.805,0.02,0.0,421.82,0.136986301369863
put,565000.0,143.79,0.02,0.0,421.82,0.136986301369863
put,570000.0,148.78,0.02,0.0,421.82,0.136986301369863
put,575000.0,153.76,0.02,0.0,421.82,0.136986301369863
put,580000.0,158.79500000000002,0.02,0.0,421.82,0.136986301369863
put,585000.0,163.735,0.02,0.0,421.82,0.136986301369863
put,590000.0,168.77,0.02,0.0,421.82,0.136986301369863
put,595000.0,173.755,0.02,0.0,421.82,0.136986301369863
put,600000.0,178.69,0.02,0.0,421.82,0.136986301369863
put,605000.0,183.68,0.02,0.0,421.82,0.136986301369863
put,610000.0,188.665,0.02,0.0,421.82,0.136986301369863
put,615000.0,193.7,0.02,0.0,421.82,0.136986301369863
put,620000.0,198.685,0.02,0.0,421.82,0.136986301369863
put,625000.0,203.62,0.02,0.0,421.82,0.136986301369863
put,630000.0,208.61,0.02,0.0,421.82,0.136986301369863
put,635000.0,213.64499999999998,0.02,0.0,421.82,0.136986301369863
put,640000.0,218.61,0.02,0.0,421.82,0.136986301369863
put,645000.0,223.62,0.02,0.0,421.82,0.136986301369863
put,650000.0,228.55,0.02,0.0,421.82,0.136986301369863
call,195000.0,227.07,0.02,0.0,421.82,0.2136986301369863
call,200000.0,222.135,0.02,0.0,421.82,0.2136986301369863
call,205000.0,217.20499999999998,0.02,0.0,421.82,0.2136986301369863
call,210000.0,212.26999999999998,0.02,0.0,421.82,0.2136986301369863
call,215000.0,207.34,0.02,0.0,421.82,0.2136986301369863
call,220000.0,202.41500000000002,0.02,0.0,421.82,0.2136986301369863
call,225000.0,197.485,0.02,0.0,421.82,0.2136986301369863
call,230000.0,192.555,0.02,0.0,421.82,0.2136986301369863
call,235000.0,187.63,0.02,0.0,421.82,0.2136986301369863
call,240000.0,182.70499999999998,0.02,0.0,421.82,0.2136986301369863
call,245000.0,177.78500000000003,0.02,0.0,421.82,0.2136986301369863
call,250000.0,172.85500000000002,0.02,0.0,421.82,0.2136986301369863
call,255000.0,167.935,0.02,0.0,421.82,0.2136986301369863
call,260000.0,163.01999999999998,0.02,0.0,421.82,0.2136986301369863
call,265000.0,158.10000000000002,0.02,0.0,421.82,0.2136986301369863
call,270000.0,153.18,0.02,0.0,421.82,0.2136986301369863
call,275000.0,148.26999999999998,0.02,0.0,421.82,0.2136986301369863
call,280000.0,143.36,0.02,0.0,421.82,0.2136986301369863
call,285000.0,138.45,0.02,0.0,421.82,0.2136986301369863
call,290000.0,133.54000000000002,0.02,0.0,421.82,0.2136986301369863
call,295000.0,128.635,0.02,0.0,421.82,0.2136986301369863
call,300000.0,123.73,0.02,0.0,421.82,0.2136986301369863
call,305000.0,118.83500000000001,0.02,0.0,421.82,0.2136986301369863
call,310000.0,113.935,0.02,0.0,421.82,0.2136986301369863
call,315000.0,109.04499999999999,0.02,0.0,421.82,0.2136986301369863
call,320000.0,104.16499999999999,0.02,0.0,421.82,0.2136986301369863
call,325000.0,99.325,0.02,0.0,421.82,0.2136986301369863
call,330000.0,94.42,0.02,0.0,421.82,0.2136986301369863
call,335000.0,89.565,0.02,0.0,421.82,0.2136986301369863
call,340000.0,84.715,0.02,0.0,421.82,0.2136986301369863
call,345000.0,79.88999999999999,0.02,0.0,421.82,0.2136986301369863
call,350000.0,75.08000000000001,0.02,0.0,421.82,0.2136986301369863
call,355000.0,70.28999999999999,0.02,0.0,421.82,0.2136986301369863
call,360000.0,65.53,0.02,0.0,421.82,0.2136986301369863
call,365000.0,60.79,0.02,0.0,421.82,0.2136986301369863
call,370000.0,56.095,0.02,0.0,421.82,0.2136986301369863
call,374000.0,52.394999999999996,0.02,0.0,421.82,0.2136986301369863
call,375000.0,51.445,0.02,0.0,421.82,0.2136986301369863
call,376000.0,50.525,0.02,0.0,421.82,0.2136986301369863
call,378000.0,48.715,0.02,0.0,421.82,0.2136986301369863
call,380000.0,46.885000000000005,0.02,0.0,421.82,0.2136986301369863
call,381000.0,45.945,0.02,0.0,421.82,0.2136986301369863
call,382000.0,45.035,0.02,0.0,421.82,0.2136986301369863
call,383000.0,44.015,0.02,0.0,421.82,0.2136986301369863
call,384000.0,43.265,0.02,0.0,421.82,0.2136986301369863
call,385000.0,42.365,0.02,0.0,421.82,0.2136986301369863
call,386000.0,41.47,0.02,0.0,421.82,0.2136986301369863
call,387000.0,40.535,0.02,0.0,421.82,0.2136986301369863
call,388000.0,39.65,0.02,0.0,421.82,0.2136986301369863
call,389000.0,38.805,0.02,0.0,421.82,0.2136986301369863
call,390000.0,37.875,0.02,0.0,421.82,0.2136986301369863
call,391000.0,36.995000000000005,0.02,0.0,421.82,0.2136986301369863
call,392000.0,36.17,0.02,0.0,421.82,0.2136986301369863
call,393000.0,35.305,0.02,0.0,421.82,0.2136986301369863
call,394000.0,34.364999999999995,0.02,0.0,421.82,0.2136986301369863
call,395000.0,33.5,0.02,0.0,421.82,0.2136986301369863
call,396000.0,32.644999999999996,0.02,0.0,421.82,0.2136986301369863
call,397000.0,31.785000000000004,0.02,0.0,421.82,0.2136986301369863
call,398000.0,30.935000000000002,0.02,0.0,421.82,0.2136986301369863
call,399000.0,30.09,0.02,0.0,421.82,0.2136986301369863
call,400000.0,29.240000000000002,0.02,0.0,421.82,0.2136986301369863
call,401000.0,28.405,0.02,0.0,421.82,0.2136986301369863
call,402000.0,27.57,0.02,0.0,421.82,0.2136986301369863
call,403000.0,26.740000000000002,0.02,0.0,421.82,0.2136986301369863
call,404000.0,25.92,0.02,0.0,421.82,0.2136986301369863
call,405000.0,25.095,0.02,0.0,421.82,0.2136986301369863
call,406000.0,24.285,0.02,0.0,421.82,0.2136986301369863
call,407000.0,23.48,0.02,0.0,421.82,0.2136986301369863
call,408000.0,22.68,0.02,0.0,421.82,0.2136986301369863
call,409000.0,21.89,0.02,0.0,421.82,0.2136986301369863
call,410000.0,21.104999999999997,0.02,0.0,421.82,0.2136986301369863
call,411000.0,20.34,0.02,0.0,421.82,0.2136986301369863
call,412000.0,19.575,0.02,0.0,421.82,0.2136986301369863
call,413000.0,18.810000000000002,0.02,0.0,421.82,0.2136986301369863
call,414000.0,18.035,0.02,0.0,421.82,0.2136986301369863
call,415000.0,17.299999999999997,0.02,0.0,421.82,0.2136986301369863
call,416000.0,16.555,0.02,0.0,421.82,0.2136986301369863
call,417000.0,15.835,0.02,0.0,421.82,0.2136986301369863
call,418000.0,15.120000000000001,0.02,0.0,421.82,0.2136986301369863
call,419000.0,14.425,0.02,0.0,421.82,0.2136986301369863
call,420000.0,13.73,0.02,0.0,421.82,0.2136986301369863
call,421000.0,13.05,0.02,0.0,421.82,0.2136986301369863
call,422000.0,12.385,0.02,0.0,421.82,0.2136986301369863
call,423000.0,11.735,0.02,0.0,421.82,0.2136986301369863
call,424000.0,11.09,0.02,0.0,421.82,0.2136986301369863
call,425000.0,10.469999999999999,0.02,0.0,421.82,0.2136986301369863
call,426000.0,9.865,0.02,0.0,421.82,0.2136986301369863
call,427000.0,9.280000000000001,0.02,0.0,421.82,0.2136986301369863
call,428000.0,8.715,0.02,0.0,421.82,0.2136986301369863
call,429000.0,8.165,0.02,0.0,421.82,0.2136986301369863
call,430000.0,7.640000000000001,0.02,0.0,421.82,0.2136986301369863
