tenor_bucket,moneyness,mid_iv,bs_price,abs_diff
60d,0.9888888888888889,0.113362,0.0,0.018490583333333324
60d,0.99,0.112776,0.0,0.019076583333333327
60d,0.9911111111111112,0.112191,0.0,0.01966158333333333
60d,0.9922222222222222,0.111748,0.0,0.02010458333333333
60d,0.9933333333333333,0.111235,0.0,0.020617583333333328
60d,0.9944444444444445,0.110793,0.0,0.021059583333333326
60d,0.9955555555555555,0.110426,0.0,0.021426583333333332
60d,0.9966666666666667,0.109987,0.0,0.021865583333333327
60d,0.9977777777777778,0.109474,0.0,0.022378583333333327
60d,0.9988888888888889,0.109111,0.0,0.02274158333333333
60d,1.0,0.108675,0.0,0.023177583333333335
60d,1.001111111111111,0.108316,0.0,0.023536583333333333
60d,1.0022222222222221,0.107961,0.0,0.023891583333333327
60d,1.0033333333333334,0.10761,0.0,0.02424258333333333
60d,1.0044444444444445,0.107263,0.0,0.02458958333333333
60d,1.0055555555555555,0.10684,0.0,0.025012583333333324
60d,1.0066666666666666,0.106585,0.0,0.02526758333333333
60d,1.0077777777777779,0.106256,0.0,0.025596583333333325
60d,1.008888888888889,0.10602,0.0,0.025832583333333325
60d,1.011111111111111,0.10541,0.0,0.026442583333333325
60d,1.0133333333333334,0.104942,0.0,0.026910583333333335
60d,1.0155555555555555,0.104547,0.0,0.027305583333333328
60d,1.0166666666666666,0.104432,0.0,0.02742058333333333
60d,1.0177777777777777,0.104245,0.0,0.027607583333333324
60d,1.02,0.103853,0.0,0.027999583333333328
60d,1.0222222222222221,0.103479,0.0,0.028373583333333327
60d,1.0244444444444445,0.103258,0.0,0.028594583333333326
60d,1.0266666666666666,0.102986,0.0,0.028866583333333334
60d,1.0277777777777777,0.103055,0.0,0.028797583333333335
60d,1.028888888888889,0.1028,0.0,0.029052583333333326
60d,1.031111111111111,0.102733,0.0,0.029119583333333324
60d,1.0333333333333334,0.10268,0.0,0.029172583333333335
60d,1.0355555555555556,0.102505,0.0,0.02934758333333333
60d,1.0377777777777777,0.102537,0.0,0.029315583333333325
60d,1.038888888888889,0.102543,0.0,0.029309583333333333
60d,1.04,0.102663,0.0,0.029189583333333324
60d,1.0422222222222222,0.102729,0.0,0.029123583333333328
60d,1.0444444444444445,0.102741,0.0,0.02911158333333333
60d,1.05,0.103132,0.0,0.028720583333333327
60d,1.0555555555555556,0.103933,0.0,0.02791958333333333
60d,1.0611111111111111,0.104712,0.0,0.02714058333333333
60d,1.0666666666666667,0.105809,0.0,0.02604358333333333
60d,1.0722222222222222,0.106987,0.0,0.02486558333333333
60d,1.0777777777777777,0.108289,0.0,0.023563583333333332
60d,1.0833333333333333,0.109696,0.0,0.022156583333333327
60d,1.0888888888888888,0.111524,0.0,0.02032858333333333
60d,1.0944444444444446,0.113179,0.0,0.018673583333333327
60d,1.1,0.114102,0.0,0.017750583333333333
60d,1.1111111111111112,0.118073,0.0,0.013779583333333331
60d,1.1222222222222222,0.122144,0.0,0.009708583333333326
60d,1.1333333333333333,0.12589,0.0,0.005962583333333327
60d,1.1444444444444444,0.129808,0.0,0.002044583333333322
60d,1.1555555555555554,0.134779,0.0029264166666666813,0.0029264166666666813
60d,1.1777777777777778,0.145851,0.01399841666666668,0.01399841666666668
60d,1.2,0.15058,0.018727416666666663,0.018727416666666663
60d,1.2222222222222223,0.162951,0.031098416666666684,0.031098416666666684
60d,1.2444444444444445,0.17502,0.04316741666666668,0.04316741666666668
60d,1.288888888888889,0.19832,0.06646741666666667,0.06646741666666667
60d,1.3333333333333333,0.2206,0.08874741666666666,0.08874741666666666
60d,1.3777777777777778,0.241957,0.11010441666666668,0.11010441666666668
60d,1.4222222222222223,0.262474,0.13062141666666666,0.13062141666666666
60d,1.4666666666666666,0.269429,0.13757641666666665,0.13757641666666665
90d,0.6888888888888889,0.240662,0.10880941666666666,0.10880941666666666
90d,0.6944444444444444,0.25285,0.12099741666666669,0.12099741666666669
90d,0.7,0.258614,0.12676141666666668,0.12676141666666668
90d,0.7055555555555556,0.26152,0.12966741666666665,0.12966741666666665
90d,0.7111111111111111,0.264066,0.1322134166666667,0.1322134166666667
90d,0.7166666666666667,0.265101,0.13324841666666665,0.13324841666666665
90d,0.7222222222222222,0.26509,0.13323741666666666,0.13323741666666666
90d,0.7277777777777777,0.2643,0.13244741666666665,0.13244741666666665
90d,0.7333333333333333,0.262906,0.13105341666666664,0.13105341666666664
90d,0.7388888888888889,0.262395,0.13054241666666666,0.13054241666666666
90d,0.74,0.261677,0.12982441666666666,0.12982441666666666
90d,0.7422222222222222,0.260222,0.12836941666666668,0.12836941666666668
90d,0.7444444444444445,0.259998,0.12814541666666668,0.12814541666666668
90d,0.7466666666666667,0.259666,0.12781341666666668,0.12781341666666668
90d,0.7488888888888889,0.258659,0.12680641666666664,0.12680641666666664
90d,0.75,0.25842,0.12656741666666665,0.12656741666666665
90d,0.7511111111111111,0.257601,0.1257484166666667,0.1257484166666667
90d,0.7533333333333333,0.257034,0.12518141666666666,0.12518141666666666
90d,0.7555555555555555,0.256385,0.12453241666666665,0.12453241666666665
90d,0.7577777777777778,0.255661,0.1238084166666667,0.1238084166666667
90d,0.76,0.254383,0.1225304166666667,0.1225304166666667
90d,0.7611111111111111,0.253969,0.12211641666666667,0.12211641666666667
90d,0.7622222222222222,0.253539,0.12168641666666669,0.12168641666666669
90d,0.7644444444444445,0.252632,0.1207794166666667,0.1207794166666667
90d,0.7666666666666667,0.251667,0.11981441666666665,0.11981441666666665
90d,0.7688888888888888,0.250646,0.11879341666666665,0.11879341666666665
90d,0.7711111111111111,0.249572,0.11771941666666666,0.11771941666666666
90d,0.7722222222222223,0.249424,0.11757141666666668,0.11757141666666668
90d,0.7733333333333333,0.24845,0.11659741666666668,0.11659741666666668
90d,0.7755555555555556,0.247671,0.11581841666666667,0.11581841666666667
90d,0.7777777777777778,0.246824,0.11497141666666666,0.11497141666666666
90d,0.78,0.245547,0.11369441666666666,0.11369441666666666
90d,0.7822222222222223,0.244231,0.11237841666666668,0.11237841666666668
90d,0.7833333333333333,0.243911,0.11205841666666666,0.11205841666666666
90d,0.7844444444444445,0.243571,0.11171841666666668,0.11171841666666668
90d,0.7866666666666666,0.242165,0.11031241666666666,0.11031241666666666
90d,0.7888888888888889,0.241379,0.10952641666666668,0.10952641666666668
90d,0.7911111111111111,0.239891,0.10803841666666666,0.10803841666666666
90d,0.7933333333333333,0.238991,0.10713841666666668,0.10713841666666668
90d,0.7944444444444444,0.238518,0.10666541666666668,0.10666541666666668
90d,0.7955555555555556,0.23773,0.10587741666666667,0.10587741666666667
90d,0.7977777777777778,0.236719,0.10486641666666668,0.10486641666666668
90d,0.8,0.235367,0.10351441666666666,0.10351441666666666
90d,0.8022222222222222,0.234255,0.10240241666666666,0.10240241666666666
90d,0.8044444444444444,0.233091,0.10123841666666666,0.10123841666666666
90d,0.8055555555555556,0.232491,0.10063841666666667,0.10063841666666667
90d,0.8066666666666666,0.231879,0.10002641666666667,0.10002641666666667
90d,0.8088888888888889,0.230621,0.09876841666666666,0.09876841666666666
90d,0.8111111111111111,0.229566,0.09771341666666666,0.09771341666666666
90d,0.8133333333333334,0.228214,0.09636141666666667,0.09636141666666667
90d,0.8155555555555556,0.226822,0.09496941666666667,0.09496941666666667
90d,0.8166666666666667,0.226577,0.09472441666666667,0.09472441666666667
90d,0.8177777777777778,0.225851,0.09399841666666667,0.09399841666666667
90d,0.82,0.224371,0.09251841666666666,0.09251841666666666
90d,0.8222222222222222,0.223293,0.09144041666666666,0.09144041666666666
90d,0.8244444444444444,0.221945,0.09009241666666667,0.09009241666666667
90d,0.8266666666666667,0.220763,0.08891041666666666,0.08891041666666666
90d,0.8277777777777777,0.219947,0.08809441666666668,0.08809441666666668
90d,0.8288888888888889,0.219529,0.08767641666666667,0.08767641666666667
90d,0.8311111111111111,0.218246,0.08639341666666667,0.08639341666666667
90d,0.8333333333333334,0.216916,0.08506341666666667,0.08506341666666667
90d,0.8355555555555556,0.215539,0.08368641666666668,0.08368641666666668
90d,0.8377777777777777,0.214302,0.08244941666666666,0.08244941666666666
90d,0.8388888888888889,0.213574,0.08172141666666669,0.08172141666666669
90d,0.84,0.213014,0.08116141666666668,0.08116141666666668
90d,0.8422222222222222,0.211677,0.07982441666666668,0.07982441666666668
90d,0.8444444444444444,0.210291,0.07843841666666668,0.07843841666666668
90d,0.8466666666666667,0.209028,0.07717541666666666,0.07717541666666666
90d,0.8488888888888889,0.207548,0.07569541666666668,0.07569541666666668
90d,0.85,0.207034,0.07518141666666667,0.07518141666666667
90d,0.8511111111111112,0.206345,0.07449241666666667,0.07449241666666667
90d,0.8533333333333334,0.205085,0.07323241666666666,0.07323241666666666
90d,0.8555555555555555,0.20362,0.07176741666666667,0.07176741666666667
90d,0.8577777777777778,0.202405,0.07055241666666667,0.07055241666666667
90d,0.86,0.201133,0.06928041666666668,0.06928041666666668
90d,0.8611111111111112,0.200333,0.06848041666666668,0.06848041666666668
90d,0.8622222222222222,0.199664,0.06781141666666668,0.06781141666666668
90d,0.8633333333333333,0.198981,0.06712841666666666,0.06712841666666666
90d,0.8644444444444445,0.198286,0.06643341666666666,0.06643341666666666
90d,0.8655555555555555,0.197577,0.06572441666666667,0.06572441666666667
90d,0.8666666666666667,0.196991,0.06513841666666667,0.06513841666666667
90d,0.8677777777777778,0.196255,0.06440241666666668,0.06440241666666668
90d,0.8688888888888889,0.195639,0.06378641666666668,0.06378641666666668
90d,0.87,0.195007,0.06315441666666669,0.06315441666666669
90d,0.8711111111111111,0.194232,0.06237941666666666,0.06237941666666666
90d,0.8722222222222222,0.1937,0.06184741666666668,0.06184741666666668
90d,0.8733333333333333,0.193024,0.06117141666666667,0.06117141666666667
90d,0.8744444444444445,0.192334,0.060481416666666676,0.060481416666666676
90d,0.8755555555555555,0.19163,0.059777416666666666,0.059777416666666666
90d,0.8766666666666667,0.190912,0.05905941666666667,0.05905941666666667
90d,0.8777777777777778,0.190181,0.05832841666666666,0.05832841666666666
90d,0.8788888888888889,0.189436,0.057583416666666665,0.057583416666666665
90d,0.88,0.188913,0.05706041666666667,0.05706041666666667
90d,0.8811111111111111,0.188139,0.05628641666666667,0.05628641666666667
90d,0.8822222222222222,0.187468,0.05561541666666667,0.05561541666666667
90d,0.8833333333333333,0.186781,0.054928416666666674,0.054928416666666674
90d,0.8844444444444445,0.185966,0.054113416666666664,0.054113416666666664
90d,0.8855555555555555,0.185362,0.05350941666666667,0.05350941666666667
90d,0.8866666666666667,0.184631,0.05277841666666666,0.05277841666666666
90d,0.8877777777777778,0.183885,0.052032416666666664,0.052032416666666664
90d,0.8888888888888888,0.183125,0.05127241666666668,0.05127241666666668
90d,0.89,0.182458,0.05060541666666668,0.05060541666666668
90d,0.8911111111111111,0.181775,0.049922416666666664,0.049922416666666664
90d,0.8922222222222222,0.181075,0.049222416666666685,0.049222416666666685
90d,0.8933333333333333,0.18036,0.048507416666666664,0.048507416666666664
90d,0.8944444444444445,0.179629,0.04777641666666668,0.04777641666666668
90d,0.8955555555555555,0.179085,0.047232416666666666,0.047232416666666666
90d,0.8966666666666666,0.178322,0.04646941666666668,0.04646941666666668
90d,0.8977777777777778,0.177543,0.04569041666666668,0.04569041666666668
90d,0.8988888888888888,0.17675,0.04489741666666666,0.04489741666666666
90d,0.9,0.176039,0.04418641666666667,0.04418641666666667
90d,0.9011111111111111,0.175311,0.043458416666666666,0.043458416666666666
90d,0.9022222222222223,0.174662,0.04280941666666668,0.04280941666666668
90d,0.9033333333333333,0.173901,0.04204841666666667,0.04204841666666667
90d,0.9044444444444445,0.173217,0.04136441666666668,0.04136441666666668
90d,0.9055555555555556,0.172515,0.04066241666666667,0.04066241666666667
90d,0.9066666666666666,0.171796,0.039943416666666676,0.039943416666666676
90d,0.9077777777777778,0.17106,0.03920741666666666,0.03920741666666666
90d,0.9088888888888889,0.170306,0.038453416666666684,0.038453416666666684
90d,0.91,0.169624,0.03777141666666667,0.03777141666666667
90d,0.9111111111111111,0.168836,0.036983416666666685,0.036983416666666685
90d,0.9122222222222223,0.168117,0.03626441666666666,0.03626441666666666
90d,0.9133333333333333,0.167467,0.035614416666666676,0.035614416666666676
90d,0.9144444444444444,0.166711,0.03485841666666667,0.03485841666666667
90d,0.9155555555555556,0.166022,0.034169416666666674,0.034169416666666674
90d,0.9166666666666666,0.16523,0.03337741666666666,0.03337741666666666
90d,0.9177777777777778,0.16409,0.032237416666666685,0.032237416666666685
90d,0.9188888888888889,0.16343,0.03157741666666666,0.03157741666666666
90d,0.92,0.163074,0.031221416666666668,0.031221416666666668
90d,0.9211111111111111,0.16237,0.030517416666666658,0.030517416666666658
90d,0.9222222222222223,0.161566,0.02971341666666666,0.02971341666666666
90d,0.9233333333333333,0.160586,0.028733416666666678,0.028733416666666678
90d,0.9244444444444444,0.160138,0.028285416666666674,0.028285416666666674
90d,0.9255555555555556,0.159432,0.027579416666666662,0.027579416666666662
90d,0.9266666666666666,0.158705,0.026852416666666684,0.026852416666666684
90d,0.9277777777777778,0.157501,0.025648416666666674,0.025648416666666674
90d,0.9288888888888889,0.156737,0.02488441666666666,0.02488441666666666
90d,0.93,0.156026,0.02417341666666667,0.02417341666666667
90d,0.9311111111111111,0.155294,0.02344141666666666,0.02344141666666666
90d,0.9322222222222222,0.154026,0.022173416666666668,0.022173416666666668
90d,0.9333333333333333,0.153109,0.021256416666666667,0.021256416666666667
90d,0.9344444444444444,0.152535,0.020682416666666675,0.020682416666666675
90d,0.9355555555555556,0.152436,0.02058341666666666,0.02058341666666666
90d,0.9366666666666666,0.151665,0.019812416666666666,0.019812416666666666
90d,0.9377777777777778,0.151012,0.01915941666666668,0.01915941666666668
90d,0.9388888888888889,0.149847,0.01799441666666668,0.01799441666666668
90d,0.94,0.149149,0.017296416666666675,0.017296416666666675
90d,0.9411111111111111,0.148976,0.01712341666666667,0.01712341666666667
90d,0.9422222222222222,0.148157,0.016304416666666682,0.016304416666666682
90d,0.9433333333333334,0.147383,0.015530416666666658,0.015530416666666658
90d,0.9444444444444444,0.146785,0.01493241666666667,0.01493241666666667
90d,0.9455555555555556,0.146028,0.014175416666666663,0.014175416666666663
90d,0.9466666666666667,0.145311,0.013458416666666667,0.013458416666666667
90d,0.9477777777777778,0.144568,0.012715416666666673,0.012715416666666673
90d,0.9488888888888889,0.14393,0.012077416666666674,0.012077416666666674
90d,0.95,0.143134,0.011281416666666683,0.011281416666666683
90d,0.9511111111111111,0.142506,0.010653416666666665,0.010653416666666665
90d,0.9522222222222222,0.141785,0.009932416666666666,0.009932416666666666
90d,0.9533333333333334,0.141163,0.009310416666666682,0.009310416666666682
90d,0.9544444444444444,0.140386,0.008533416666666682,0.008533416666666682
90d,0.9555555555555556,0.139644,0.007791416666666662,0.007791416666666662
90d,0.9566666666666667,0.138997,0.007144416666666681,0.007144416666666681
90d,0.9577777777777777,0.138321,0.006468416666666671,0.006468416666666671
90d,0.9588888888888889,0.137615,0.005762416666666659,0.005762416666666659
90d,0.96,0.136939,0.005086416666666677,0.005086416666666677
90d,0.9611111111111111,0.136233,0.004380416666666664,0.004380416666666664
90d,0.9622222222222222,0.135556,0.0037034166666666812,0.0037034166666666812
90d,0.9633333333333334,0.134908,0.0030554166666666716,0.0030554166666666716
90d,0.9644444444444444,0.134228,0.0023754166666666576,0.0023754166666666576
90d,0.9655555555555555,0.133574,0.0017214166666666697,0.0017214166666666697
90d,0.9666666666666667,0.133007,0.0011544166666666578,0.0011544166666666578
90d,0.9677777777777777,0.132286,0.00043341666666665835,0.00043341666666665835
90d,0.9688888888888889,0.131592,0.0,0.0002605833333333418
90d,0.97,0.13098,0.0,0.0008725833333333155
90d,0.9711111111111111,0.130333,0.0,0.0015195833333333242
90d,0.9722222222222222,0.12971,0.0,0.0021425833333333366
90d,0.9733333333333334,0.12905,0.0,0.0028025833333333305
90d,0.9744444444444444,0.128412,0.0,0.0034405833333333302
90d,0.9755555555555555,0.127852,0.0,0.004000583333333335
90d,0.9766666666666667,0.127255,0.0,0.004597583333333322
90d,0.9777777777777777,0.126562,0.0,0.005290583333333321
90d,0.9788888888888889,0.126061,0.0,0.005791583333333322
90d,0.98,0.125521,0.0,0.006331583333333335
90d,0.9811111111111112,0.124827,0.0,0.007025583333333335
90d,0.9822222222222222,0.124265,0.0,0.007587583333333328
90d,0.9833333333333333,0.123663,0.0,0.008189583333333333
90d,0.9844444444444445,0.123134,0.0,0.008718583333333335
90d,0.9855555555555555,0.122564,0.0,0.009288583333333322
90d,0.9866666666666667,0.122009,0.0,0.009843583333333322
90d,0.9877777777777778,0.121412,0.0,0.010440583333333323
90d,0.9888888888888889,0.120887,0.0,0.010965583333333334
90d,0.99,0.120376,0.0,0.011476583333333332
90d,0.9911111111111112,0.119822,0.0,0.01203058333333333
90d,0.9922222222222222,0.119339,0.0,0.012513583333333328
90d,0.9933333333333333,0.118811,0.0,0.013041583333333329
90d,0.9944444444444445,0.118412,0.0,0.013440583333333325
90d,0.9955555555555555,0.117852,0.0,0.01400058333333333
90d,0.9966666666666667,0.117304,0.0,0.014548583333333323
90d,0.9977777777777778,0.116885,0.0,0.014967583333333326
90d,1.0,0.115968,0.0,0.015884583333333327
90d,1.0022222222222221,0.115161,0.0,0.01669158333333333
90d,1.0044444444444445,0.114283,0.0,0.017569583333333333
90d,1.0055555555555555,0.113894,0.0,0.017958583333333333
90d,1.0066666666666666,0.113517,0.0,0.018335583333333322
90d,1.008888888888889,0.112806,0.0,0.019046583333333325
90d,1.011111111111111,0.112088,0.0,0.019764583333333335
90d,1.0133333333333334,0.111298,0.0,0.020554583333333334
90d,1.0155555555555555,0.110771,0.0,0.021081583333333334
90d,1.0166666666666666,0.110467,0.0,0.021385583333333333
90d,1.0177777777777777,0.110182,0.0,0.021670583333333326
90d,1.02,0.109527,0.0,0.02232558333333333
90d,1.0222222222222221,0.109026,0.0,0.02282658333333333
90d,1.0244444444444445,0.108546,0.0,0.023306583333333325
90d,1.0266666666666666,0.108092,0.0,0.023760583333333335
90d,1.0277777777777777,0.107788,0.0,0.024064583333333334
90d,1.028888888888889,0.107592,0.0,0.024260583333333335
90d,1.031111111111111,0.107215,0.0,0.024637583333333324
90d,1.0333333333333334,0.106807,0.0,0.02504558333333333
90d,1.0355555555555556,0.106462,0.0,0.025390583333333328
90d,1.0377777777777777,0.106291,0.0,0.025561583333333332
90d,1.038888888888889,0.105988,0.0,0.02586458333333333
90d,1.04,0.106027,0.0,0.025825583333333332
90d,1.0422222222222222,0.105664,0.0,0.026188583333333335
90d,1.0444444444444445,0.105417,0.0,0.026435583333333332
90d,1.05,0.104984,0.0,0.026868583333333335
90d,1.0555555555555556,0.104783,0.0,0.027069583333333327
90d,1.0611111111111111,0.104789,0.0,0.027063583333333335
90d,1.0666666666666667,0.104734,0.0,0.027118583333333335
90d,1.0722222222222222,0.105017,0.0,0.02683558333333333
90d,1.0777777777777777,0.105512,0.0,0.026340583333333334
90d,1.0833333333333333,0.10623,0.0,0.025622583333333324
90d,1.0888888888888888,0.106948,0.0,0.024904583333333327
90d,1.0944444444444446,0.10784,0.0,0.024012583333333323
90d,1.1,0.108922,0.0,0.022930583333333324
90d,1.1111111111111112,0.110829,0.0,0.02102358333333333
90d,1.1222222222222222,0.113135,0.0,0.01871758333333333
90d,1.1333333333333333,0.115826,0.0,0.01602658333333333
90d,1.1444444444444444,0.11805,0.0,0.013802583333333326
90d,1.1555555555555554,0.121134,0.0,0.010718583333333323
90d,1.1777777777777778,0.125907,0.0,0.0059455833333333374
90d,1.2,0.133452,0.0015994166666666587,0.0015994166666666587
90d,1.2222222222222223,0.141765,0.009912416666666674,0.009912416666666674
90d,1.2444444444444445,0.148841,0.016988416666666672,0.016988416666666672
90d,1.288888888888889,0.163732,0.03187941666666666,0.03187941666666666
90d,1.3333333333333333,0.182331,0.050478416666666664,0.050478416666666664
90d,1.3777777777777778,0.20016,0.06830741666666668,0.06830741666666668
90d,1.4222222222222223,0.217285,0.08543241666666668,0.08543241666666668
90d,1.4666666666666666,0.22316,0.09130741666666667,0.09130741666666667
